session_id	mode_id	participant_id	target_letter	selected_letter	dwell_time	selection_time	start_tstamp	end_tstamp	reaction_time	fixation_count	distance_to_target	key_distance	selections
11	hidden	A05	p	p	600.0	100.0	37183.0	38668.0	508.0	4.0	0.0	0	p
11	hidden	A05	o	o	600.0	100.0	29777.0	32712.0	490.0	5.0	0.0	0	o;p;o
11	hidden	A05	t	t	600.0	100.0	9629.0	10922.0	539.0	2.0	0.0	0	t
11	hidden	A05	h	h	600.0	100.0	45627.0	48191.0	508.0	8.0	0.0	0	g;f;g;h;j;h
11	hidden	A05	n	n	600.0	100.0	39915.0	44219.0	716.0	10.0	0.0	0	b;n;n;n;n;n
11	hidden	A05	x	x	600.0	100.0	15299.0	17327.0	507.0	7.0	0.0	0	x;x
12	hidden	A05	z	z	600.0	100.0	12500.0	13969.0	596.0	3.0	0.0	0	z
12	hidden	A05	q	q	600.0	100.0	27531.0	28995.0	564.0	3.0	0.0	0	q
12	hidden	A05	y	y	600.0	100.0	30287.0	33085.0	493.0	9.0	0.0	0	y;y;y;y
12	hidden	A05	e	e	600.0	100.0	46340.0	47971.0	491.0	6.0	0.0	0	e
12	hidden	A05	a	a	600.0	100.0	15423.0	17006.0	523.0	6.0	0.0	0	s;a
12	hidden	A05	d	d	600.0	100.0	23839.0	26072.0	447.0	4.0	0.0	0	d;s;d
12	hidden	A05	m	m	600.0	100.0	38071.0	39500.0	749.0	3.0	0.0	0	m
12	hidden	A05	b	c	600.0	100.0	18171.0	19726.0	490.0	5.0	254.55399999999997	2	c;c
12	hidden	A05	r	r	600.0	100.0	9618.0	11222.0	582.0	3.0	0.0	0	y;r
12	hidden	A05	g	g	600.0	100.0	43622.0	45122.0	402.0	6.0	0.0	0	g
12	hidden	A05	f	f	600.0	100.0	21004.0	22623.0	567.0	4.0	0.0	0	f;f
12	hidden	A05	w	w	600.0	100.0	40954.0	42467.0	655.0	4.0	0.0	0	w
12	hidden	A05	c	c	600.0	100.0	34401.0	36586.0	594.0	8.0	0.0	0	c;c;c
13	hidden	A05	k	k	600.0	100.0	15244.0	16756.0	485.0	3.0	0.0	0	k
13	hidden	A05	i	u	600.0	100.0	29418.0	30766.0	518.0	2.0	127.27999999999997	1	u
13	hidden	A05	q	q	600.0	100.0	17824.0	19108.0	530.0	2.0	0.0	0	q
13	hidden	A05	y	y	600.0	100.0	39956.0	41334.0	447.0	5.0	0.0	0	y
13	hidden	A05	e	e	600.0	100.0	10142.0	11523.0	503.0	2.0	0.0	0	r;e
13	hidden	A05	j	j	600.0	100.0	6988.0	8373.0	568.0	3.0	0.0	0	j
13	hidden	A05	m	m	600.0	100.0	32038.0	34464.0	567.0	9.0	0.0	0	n;m;m
13	hidden	A05	g	g	600.0	100.0	22862.0	25734.0	531.0	10.0	0.0	0	g;g;g
13	hidden	A05	f	f	600.0	100.0	42505.0	44003.0	493.0	4.0	0.0	0	t;f
13	hidden	A05	p	p	600.0	100.0	12659.0	14135.0	764.0	3.0	0.0	0	p
13	hidden	A05	o	o	600.0	100.0	26862.0	28319.0	551.0	3.0	0.0	0	o
13	hidden	A05	t	t	600.0	100.0	35757.0	38650.0	658.0	11.0	0.0	0	t;t;t
13	hidden	A05	c	c	600.0	100.0	20225.0	21815.0	530.0	4.0	0.0	0	x;c
14	hidden	A05	n	n	600.0	100.0	18221.0	19592.0	481.0	2.0	0.0	0	n
14	hidden	A05	z	z	600.0	100.0	23356.0	24793.0	476.0	3.0	0.0	0	z
14	hidden	A05	l	l	600.0	100.0	40406.0	43259.0	629.0	6.0	0.0	0	k;k;l
14	hidden	A05	a	a	600.0	100.0	31933.0	34230.0	494.0	7.0	0.0	0	a;s;a
14	hidden	A05	d	d	600.0	100.0	10829.0	12196.0	478.0	2.0	0.0	0	e;d
14	hidden	A05	b	v	600.0	100.0	26025.0	27826.0	417.0	5.0	127.27800000000002	1	g;v;v
14	hidden	A05	r	r	600.0	100.0	35356.0	36688.0	594.0	4.0	0.0	0	r
14	hidden	A05	s	s	600.0	100.0	13304.0	14596.0	433.0	3.0	0.0	0	s
14	hidden	A05	u	u	600.0	100.0	44491.0	46242.0	625.0	3.0	0.0	0	y;u
14	hidden	A05	h	g	600.0	100.0	15735.0	16905.0	507.0	2.0	127.27999999999997	1	g
14	hidden	A05	w	w	600.0	100.0	29058.0	30810.0	457.0	4.0	0.0	0	q;w
14	hidden	A05	v	c	600.0	100.0	20654.0	22092.0	524.0	2.0	127.27599999999995	1	c
14	hidden	A05	x	x	600.0	100.0	37786.0	39194.0	565.0	4.0	0.0	0	x
15	hidden	A05	z	z	600.0	100.0	6138.0	7409.0	500.0	2.0	0.0	0	z
15	hidden	A05	l	l	600.0	100.0	25931.0	27240.0	673.0	3.0	0.0	0	l
15	hidden	A05	d	d	600.0	100.0	28375.0	29762.0	479.0	1.0	0.0	0	d
15	hidden	A05	j	j	600.0	100.0	10933.0	12210.0	582.0	2.0	0.0	0	j
15	hidden	A05	s	s	600.0	100.0	30889.0	32174.0	515.0	2.0	0.0	0	s
15	hidden	A05	r	r	600.0	100.0	8539.0	9824.0	546.0	2.0	0.0	0	r
15	hidden	A05	a	a	600.0	100.0	36204.0	37528.0	571.0	2.0	0.0	0	a
15	hidden	A05	f	f	600.0	100.0	18346.0	19784.0	474.0	4.0	0.0	0	u;f
15	hidden	A05	b	v	600.0	100.0	21087.0	22440.0	537.0	2.0	127.27800000000002	1	v
15	hidden	A05	o	o	600.0	100.0	13293.0	14610.0	576.0	3.0	0.0	0	o
15	hidden	A05	t	t	600.0	100.0	23504.0	24855.0	521.0	3.0	0.0	0	t
15	hidden	A05	h	h	600.0	100.0	15715.0	17254.0	674.0	3.0	0.0	0	h
15	hidden	A05	u	u	600.0	100.0	33534.0	35050.0	629.0	3.0	0.0	0	u
16	hidden	A05	n	n	600.0	100.0	18914.0	20293.0	674.0	2.0	0.0	0	n
16	hidden	A05	k	k	600.0	100.0	29115.0	31501.0	537.0	3.0	0.0	0	u;k;l;k
16	hidden	A05	q	q	600.0	100.0	5508.0	7143.0	490.0	4.0	0.0	0	q
16	hidden	A05	y	y	600.0	100.0	37036.0	38592.0	462.0	2.0	0.0	0	y;y
16	hidden	A05	i	i	600.0	100.0	32791.0	35566.0	896.0	8.0	0.0	0	u;i;i
16	hidden	A05	e	e	600.0	100.0	23821.0	25397.0	491.0	3.0	0.0	0	e
16	hidden	A05	m	m	600.0	100.0	26491.0	27914.0	521.0	2.0	0.0	0	j;m
16	hidden	A05	v	v	600.0	100.0	13246.0	15389.0	1198.0	2.0	0.0	0	v
16	hidden	A05	g	g	600.0	100.0	21390.0	22695.0	629.0	2.0	0.0	0	g
16	hidden	A05	x	x	600.0	100.0	10739.0	12088.0	523.0	5.0	0.0	0	x
16	hidden	A05	p	p	600.0	100.0	8235.0	9600.0	554.0	3.0	0.0	0	p
16	hidden	A05	w	w	600.0	100.0	16488.0	17836.0	609.0	2.0	0.0	0	w
16	hidden	A05	c	c	600.0	100.0	39722.0	41190.0	504.0	2.0	0.0	0	f;c
1	hidden	A05	k	d	600.0	100.0	102225.0	104974.0	1334.0	6.0	636.382	5	f;d
1	hidden	A05	i	j	600.0	100.0	94770.0	100967.0	1319.0	16.0	142.29978839056648	1	i;j;i;j;j;k;j;j;j;j
1	hidden	A05	q	w	600.0	100.0	115864.0	118770.0	1525.0	6.0	127.27699999999999	1	e;w;w
1	hidden	A05	y	y	600.0	100.0	72995.0	74583.0	880.0	3.0	0.0	0	y
1	hidden	A05	a	a	600.0	100.0	86118.0	87725.0	748.0	3.0	0.0	0	a
1	hidden	A05	d	d	600.0	100.0	112532.0	114780.0	627.0	7.0	0.0	0	f;d
1	hidden	A05	s	s	600.0	100.0	92116.0	93616.0	673.0	3.0	0.0	0	s
1	hidden	A05	r	r	600.0	100.0	89012.0	91023.0	312.0	3.0	0.0	0	r
1	hidden	A05	x	c	600.0	100.0	82861.0	84770.0	1005.0	2.0	127.27600000000007	1	c
1	hidden	A05	p	p	600.0	100.0	76581.0	78018.0	685.0	2.0	0.0	0	p
1	hidden	A05	o	i	600.0	100.0	106216.0	107911.0	928.0	2.0	127.27999999999997	1	i
1	hidden	A05	t	t	600.0	100.0	79818.0	81723.0	1107.0	1.0	0.0	0	t
1	hidden	A05	c	c	600.0	100.0	109066.0	111465.0	1649.0	2.0	0.0	0	c
1	visible	A05	k	k	600.0	100.0	30967.0	32618.0	449.0	5.0	0.0	0	f;j;k
1	visible	A05	j	j	600.0	100.0	20258.0	22177.0	584.0	5.0	0.0	0	f;k;j
1	visible	A05	e	e	600.0	100.0	42160.0	43762.0	402.0	4.0	0.0	0	e
1	visible	A05	a	a	600.0	100.0	16523.0	18308.0	494.0	2.0	0.0	0	a;a
1	visible	A05	l	l	600.0	100.0	8039.0	9864.0	548.0	4.0	0.0	0	l
1	visible	A05	m	m	600.0	100.0	13464.0	15415.0	479.0	4.0	0.0	0	k;m
1	visible	A05	b	b	600.0	100.0	28272.0	29876.0	431.0	3.0	0.0	0	b
1	visible	A05	r	r	600.0	100.0	33714.0	35214.0	465.0	5.0	0.0	0	t;r
1	visible	A05	g	g	600.0	100.0	25842.0	27113.0	535.0	1.0	0.0	0	g
1	visible	A05	f	f	600.0	100.0	23323.0	24717.0	414.0	2.0	0.0	0	g;f
1	visible	A05	x	x	600.0	100.0	10914.0	12344.0	463.0	2.0	0.0	0	c;x
1	visible	A05	t	t	600.0	100.0	39687.0	41020.0	504.0	2.0	0.0	0	t
1	visible	A05	u	u	600.0	100.0	36308.0	37838.0	463.0	4.0	0.0	0	e;y;u
2	hidden	A05	n	n	600.0	100.0	35618.0	39396.0	612.0	7.0	0.0	0	b;n;n
2	hidden	A05	z	x	600.0	100.0	26018.0	28145.0	701.0	6.0	127.27599999999995	1	x;x
2	hidden	A05	l	k	600.0	100.0	19901.0	21387.0	564.0	4.0	127.26999999999998	1	k
2	hidden	A05	b	b	600.0	100.0	57098.0	58819.0	792.0	4.0	0.0	0	b
2	hidden	A05	e	e	600.0	100.0	17131.0	18717.0	515.0	3.0	0.0	0	r;e
2	hidden	A05	j	j	600.0	100.0	32765.0	34265.0	600.0	3.0	0.0	0	j
2	hidden	A05	m	m	600.0	100.0	59949.0	61329.0	729.0	3.0	0.0	0	m
2	hidden	A05	v	v	600.0	100.0	52539.0	55580.0	1614.0	7.0	0.0	0	v;c;v
2	hidden	A05	g	g	600.0	100.0	43117.0	47614.0	702.0	19.0	0.0	0	f;g;g;g;g;h;g
2	hidden	A05	f	d	600.0	100.0	29315.0	31430.0	764.0	5.0	127.27600000000007	1	f;d
2	hidden	A05	u	y	600.0	100.0	40489.0	42083.0	900.0	2.0	127.2700000000001	1	y
2	hidden	A05	h	h	600.0	100.0	22435.0	24925.0	744.0	4.0	0.0	0	h;g;h;g;h
2	hidden	A05	w	w	600.0	100.0	48861.0	51231.0	1394.0	2.0	0.0	0	q;w
2	visible	A05	n	n	600.0	100.0	37025.0	40270.0	523.0	12.0	0.0	0	n;n;n;n
2	visible	A05	i	i	600.0	100.0	19927.0	22654.0	478.0	8.0	0.0	0	r;u;i;i;i
2	visible	A05	q	q	600.0	100.0	28896.0	30247.0	522.0	2.0	0.0	0	q
2	visible	A05	y	y	600.0	100.0	31719.0	33098.0	564.0	2.0	0.0	0	y
2	visible	A05	z	z	600.0	100.0	34205.0	35794.0	463.0	6.0	0.0	0	c;z
2	visible	A05	d	d	600.0	100.0	7971.0	9399.0	433.0	3.0	0.0	0	f;d
2	visible	A05	s	s	600.0	100.0	17360.0	18803.0	435.0	5.0	0.0	0	s
2	visible	A05	v	v	600.0	100.0	41495.0	43684.0	508.0	8.0	0.0	0	b;v;v;v
2	visible	A05	p	p	600.0	100.0	26346.0	27756.0	567.0	3.0	0.0	0	p
2	visible	A05	h	h	600.0	100.0	13148.0	16190.0	461.0	12.0	0.0	0	g;h;h;h;h
2	visible	A05	w	w	600.0	100.0	10479.0	12098.0	568.0	3.0	0.0	0	q;w
2	visible	A05	o	o	600.0	100.0	44946.0	47869.0	402.0	6.0	0.0	0	o;p;p;o
2	visible	A05	c	c	600.0	100.0	23796.0	25099.0	493.0	4.0	0.0	0	c
3	hidden	A05	k	k	600.0	100.0	51598.0	54838.0	628.0	8.0	0.0	0	k;k;k
3	hidden	A05	z	x	600.0	100.0	38853.0	40170.0	593.0	4.0	127.27599999999995	1	x
3	hidden	A05	q	q	600.0	100.0	43692.0	45091.0	689.0	3.0	0.0	0	q
3	hidden	A05	y	y	600.0	100.0	63641.0	65050.0	649.0	3.0	0.0	0	y
3	hidden	A05	i	u	600.0	100.0	49008.0	50521.0	655.0	4.0	127.27999999999997	1	i;u
3	hidden	A05	j	j	600.0	100.0	61215.0	62552.0	372.0	3.0	0.0	0	j
3	hidden	A05	s	s	600.0	100.0	36134.0	37668.0	582.0	5.0	0.0	0	d;s
3	hidden	A05	g	g	600.0	100.0	58438.0	60046.0	687.0	3.0	0.0	0	g
3	hidden	A05	u	y	600.0	100.0	33449.0	35057.0	508.0	3.0	127.2700000000001	1	u;y
3	hidden	A05	p	p	600.0	100.0	66161.0	67497.0	464.0	4.0	0.0	0	p
3	hidden	A05	l	l	600.0	100.0	55995.0	57251.0	446.0	5.0	0.0	0	l
3	hidden	A05	c	c	600.0	100.0	41293.0	42601.0	583.0	2.0	0.0	0	c
3	hidden	A05	x	v	600.0	100.0	46394.0	47893.0	646.0	5.0	254.55200000000002	2	v
3	visible	A05	k	k	600.0	100.0	16279.0	17898.0	419.0	5.0	0.0	0	j;k
3	visible	A05	z	z	600.0	100.0	8750.0	10252.0	448.0	5.0	0.0	0	x;z
3	visible	A05	q	q	600.0	100.0	29793.0	31355.0	405.0	3.0	0.0	0	i;q
3	visible	A05	n	n	600.0	100.0	37848.0	41402.0	480.0	14.0	0.0	0	b;n;n;m;n;n
3	visible	A05	e	e	600.0	100.0	27350.0	28699.0	447.0	4.0	0.0	0	e
3	visible	A05	a	a	600.0	100.0	11451.0	12800.0	447.0	3.0	0.0	0	a
3	visible	A05	l	l	600.0	100.0	42947.0	44447.0	464.0	3.0	0.0	0	o;l
3	visible	A05	s	s	600.0	100.0	32555.0	33979.0	416.0	3.0	0.0	0	s
3	visible	A05	f	f	600.0	100.0	6274.0	7654.0	493.0	2.0	0.0	0	g;f
3	visible	A05	u	u	600.0	100.0	35163.0	36647.0	434.0	3.0	0.0	0	u
3	visible	A05	p	p	600.0	100.0	13925.0	15212.0	432.0	3.0	0.0	0	p
3	visible	A05	o	o	600.0	100.0	21348.0	25819.0	509.0	13.0	0.0	0	o;p;o;o;o
3	visible	A05	c	c	600.0	100.0	19011.0	20312.0	477.0	3.0	0.0	0	c
4	hidden	A05	n	n	600.0	100.0	30854.0	32111.0	535.0	3.0	0.0	0	n
4	hidden	A05	w	w	600.0	100.0	13201.0	14896.0	445.0	5.0	0.0	0	q;w
4	hidden	A05	e	e	600.0	100.0	8207.0	9597.0	444.0	3.0	0.0	0	e
4	hidden	A05	a	a	600.0	100.0	19004.0	20412.0	566.0	2.0	0.0	0	a
4	hidden	A05	d	d	600.0	100.0	10646.0	12101.0	539.0	2.0	0.0	0	d
4	hidden	A05	m	m	600.0	100.0	36191.0	37648.0	493.0	3.0	0.0	0	n;m
4	hidden	A05	v	b	600.0	100.0	21601.0	22858.0	519.0	3.0	127.27800000000002	1	b
4	hidden	A05	r	r	600.0	100.0	33221.0	35099.0	1170.0	3.0	0.0	0	r
4	hidden	A05	f	f	600.0	100.0	38804.0	40304.0	760.0	1.0	0.0	0	f
4	hidden	A05	b	v	600.0	100.0	16002.0	17666.0	763.0	2.0	127.27800000000002	1	y;v
4	hidden	A05	o	o	600.0	100.0	28261.0	29650.0	564.0	3.0	0.0	0	o
4	hidden	A05	t	t	600.0	100.0	5847.0	7062.0	494.0	1.0	0.0	0	t
4	hidden	A05	h	g	600.0	100.0	24011.0	26862.0	659.0	4.0	127.27999999999997	1	g;h;g;g
4	visible	A05	i	i	600.0	100.0	5923.0	7658.0	487.0	6.0	0.0	0	i;i
4	visible	A05	w	w	600.0	100.0	57780.0	59798.0	469.0	8.0	0.0	0	w;w
4	visible	A05	y	y	600.0	100.0	27653.0	28926.0	551.0	2.0	0.0	0	y
4	visible	A05	d	d	600.0	100.0	33081.0	35408.0	570.0	9.0	0.0	0	g;d;d
4	visible	A05	j	j	600.0	100.0	49418.0	56362.0	475.0	27.0	0.0	0	h;j;j;j;j;j;k;j;j;j;j;j;j
4	visible	A05	m	m	600.0	100.0	30246.0	31824.0	433.0	6.0	0.0	0	m
4	visible	A05	v	v	600.0	100.0	39161.0	47959.0	458.0	37.0	0.0	0	y;b;v;v;b;b;v;b;v;v;v;b;v;v;v;v;b;v
4	visible	A05	r	r	600.0	100.0	8754.0	10911.0	447.0	9.0	0.0	0	e;r;t;r
4	visible	A05	g	g	600.0	100.0	12010.0	17980.0	416.0	21.0	0.0	0	f;g;g;h;g;g;g;g;h;g;g
4	visible	A05	b	b	600.0	100.0	19701.0	26213.0	299.0	25.0	0.0	0	b;n;b;n;n;b;n;b;b;b;b
4	visible	A05	h	h	600.0	100.0	61131.0	63468.0	447.0	9.0	0.0	0	h;h
4	visible	A05	t	t	600.0	100.0	36729.0	38001.0	431.0	3.0	0.0	0	t
4	visible	A05	x	x	600.0	100.0	64775.0	69228.0	448.0	20.0	0.0	0	x;x;x;x;c;x;x
5	hidden	A05	n	b	600.0	100.0	8484.0	9683.0	533.0	2.0	127.2700000000001	1	b
5	hidden	A05	i	i	600.0	100.0	14420.0	19531.0	476.0	11.0	0.0	0	g;i;j;i;i;k;i;i;i
5	hidden	A05	w	w	600.0	100.0	30531.0	31969.0	700.0	2.0	0.0	0	w
5	hidden	A05	e	r	600.0	100.0	10851.0	12936.0	490.0	4.0	127.27600000000007	1	d;e;r
5	hidden	A05	a	a	600.0	100.0	6017.0	7218.0	493.0	2.0	0.0	0	a
5	hidden	A05	d	d	600.0	100.0	24349.0	26482.0	644.0	4.0	0.0	0	t;f;d
5	hidden	A05	b	v	600.0	100.0	40326.0	42350.0	549.0	5.0	127.27800000000002	1	v;v
5	hidden	A05	j	j	600.0	100.0	21127.0	23116.0	761.0	3.0	0.0	0	h;j
5	hidden	A05	q	q	600.0	100.0	43773.0	45120.0	507.0	3.0	0.0	0	q
5	hidden	A05	k	k	600.0	100.0	27767.0	29371.0	510.0	5.0	0.0	0	j;k
5	hidden	A05	r	r	600.0	100.0	46417.0	47765.0	548.0	2.0	0.0	0	r
5	hidden	A05	t	t	600.0	100.0	33201.0	34576.0	639.0	2.0	0.0	0	t
5	hidden	A05	c	c	600.0	100.0	35673.0	38993.0	643.0	6.0	0.0	0	c;c;c
5	visible	A05	k	k	600.0	100.0	21774.0	23274.0	602.0	2.0	0.0	0	j;k
5	visible	A05	n	n	600.0	100.0	29860.0	31346.0	434.0	2.0	0.0	0	b;n
5	visible	A05	q	q	600.0	100.0	16496.0	18100.0	449.0	3.0	0.0	0	w;q
5	visible	A05	y	y	600.0	100.0	27295.0	28706.0	403.0	3.0	0.0	0	q;y
5	visible	A05	a	a	600.0	100.0	19345.0	20591.0	480.0	2.0	0.0	0	a
5	visible	A05	m	m	600.0	100.0	32473.0	33807.0	490.0	3.0	0.0	0	m
5	visible	A05	s	s	600.0	100.0	13623.0	15182.0	486.0	3.0	0.0	0	d;s
5	visible	A05	r	r	600.0	100.0	42955.0	44406.0	478.0	3.0	0.0	0	r
5	visible	A05	g	g	600.0	100.0	37977.0	39297.0	445.0	2.0	0.0	0	h;g
5	visible	A05	f	f	600.0	100.0	45595.0	46990.0	341.0	4.0	0.0	0	f
5	visible	A05	b	b	600.0	100.0	24597.0	26005.0	448.0	4.0	0.0	0	b
5	visible	A05	t	t	600.0	100.0	40449.0	41746.0	419.0	2.0	0.0	0	t
5	visible	A05	x	x	600.0	100.0	35095.0	36802.0	463.0	5.0	0.0	0	c;v;x
6	hidden	A05	z	z	600.0	100.0	27549.0	28971.0	536.0	3.0	0.0	0	z
6	hidden	A05	y	t	600.0	100.0	35390.0	37238.0	509.0	4.0	127.27800000000002	1	t;y;t
6	hidden	A05	l	l	600.0	100.0	20306.0	23543.0	504.0	8.0	0.0	0	l;k;l;l;l
6	hidden	A05	m	m	600.0	100.0	24893.0	26317.0	657.0	3.0	0.0	0	m
6	hidden	A05	s	s	600.0	100.0	30296.0	31671.0	668.0	1.0	0.0	0	s
6	hidden	A05	g	g	600.0	100.0	32919.0	34206.0	461.0	2.0	0.0	0	g
6	hidden	A05	f	f	600.0	100.0	5816.0	7077.0	537.0	2.0	0.0	0	f
6	hidden	A05	x	c	600.0	100.0	38620.0	40224.0	520.0	3.0	127.27600000000007	1	v;c
6	hidden	A05	p	p	600.0	100.0	44150.0	45697.0	764.0	2.0	0.0	0	p
6	hidden	A05	o	o	600.0	100.0	8573.0	10000.0	568.0	2.0	0.0	0	i;o
6	hidden	A05	v	b	600.0	100.0	17498.0	18846.0	447.0	2.0	127.27800000000002	1	y;b
6	hidden	A05	h	h	600.0	100.0	11169.0	16075.0	476.0	10.0	0.0	0	g;h;h;h;h
6	hidden	A05	u	y	600.0	100.0	41495.0	42892.0	569.0	2.0	127.2700000000001	1	y
6	visible	A05	i	i	600.0	100.0	26788.0	29696.0	492.0	5.0	0.0	0	i;i;i
6	visible	A05	j	j	600.0	100.0	8082.0	12451.0	462.0	12.0	0.0	0	j;j;j;j;j
6	visible	A05	e	e	600.0	100.0	13782.0	17469.0	448.0	9.0	0.0	0	r;e;e;e;e
6	visible	A05	d	d	600.0	100.0	22481.0	25561.0	509.0	9.0	0.0	0	c;d;d;d
6	visible	A05	z	z	600.0	100.0	54747.0	56273.0	432.0	5.0	0.0	0	x;z
6	visible	A05	v	v	600.0	100.0	57593.0	60850.0	449.0	12.0	0.0	0	c;v;b;v;v
6	visible	A05	u	u	600.0	100.0	50008.0	53304.0	460.0	10.0	0.0	0	y;u;u;j;u;u;u
6	visible	A05	p	p	600.0	100.0	40179.0	42238.0	539.0	6.0	0.0	0	p;p
6	visible	A05	h	h	600.0	100.0	18791.0	21131.0	553.0	6.0	0.0	0	f;h;h
6	visible	A05	w	w	600.0	100.0	47145.0	48763.0	578.0	5.0	0.0	0	q;w
6	visible	A05	l	l	600.0	100.0	43526.0	45389.0	522.0	7.0	0.0	0	r;f;j;l
6	visible	A05	o	o	600.0	100.0	37523.0	38937.0	616.0	5.0	0.0	0	o
6	visible	A05	c	c	600.0	100.0	31031.0	35889.0	599.0	21.0	0.0	0	c;c;c;c;c;c
7	hidden	A05	q	q	600.0	100.0	29539.0	30837.0	586.0	2.0	0.0	0	q
7	hidden	A05	e	e	600.0	100.0	13134.0	14484.0	506.0	1.0	0.0	0	e
7	hidden	A05	d	d	600.0	100.0	43221.0	45801.0	582.0	6.0	0.0	0	r;d;c;d
7	hidden	A05	l	l	600.0	100.0	26586.0	28326.0	539.0	6.0	0.0	0	k;l
7	hidden	A05	m	m	600.0	100.0	15642.0	17032.0	475.0	3.0	0.0	0	n;m
7	hidden	A05	b	v	600.0	100.0	34491.0	36127.0	524.0	4.0	127.27800000000002	1	b;v
7	hidden	A05	r	r	600.0	100.0	8408.0	11691.0	462.0	8.0	0.0	0	t;r;r
7	hidden	A05	x	c	600.0	100.0	21051.0	22375.0	539.0	1.0	127.27600000000007	1	c
7	hidden	A05	j	j	600.0	100.0	40400.0	42039.0	614.0	4.0	0.0	0	j
7	hidden	A05	p	p	600.0	100.0	23828.0	25252.0	448.0	4.0	0.0	0	p
7	hidden	A05	h	h	600.0	100.0	37342.0	39214.0	477.0	5.0	0.0	0	g;h;h
7	hidden	A05	o	o	600.0	100.0	18380.0	19881.0	496.0	3.0	0.0	0	o
7	hidden	A05	u	y	600.0	100.0	32005.0	33339.0	520.0	2.0	127.2700000000001	1	y
7	visible	A05	k	k	600.0	100.0	25154.0	27404.0	416.0	6.0	0.0	0	k;k
7	visible	A05	z	z	600.0	100.0	8577.0	9883.0	464.0	3.0	0.0	0	z
7	visible	A05	q	q	600.0	100.0	14087.0	16152.0	518.0	3.0	0.0	0	q;q;q
7	visible	A05	y	y	600.0	100.0	17351.0	18821.0	511.0	5.0	0.0	0	y
7	visible	A05	m	m	600.0	100.0	35801.0	37151.0	509.0	4.0	0.0	0	m
7	visible	A05	v	v	600.0	100.0	19965.0	21401.0	430.0	4.0	0.0	0	v
7	visible	A05	g	g	600.0	100.0	28620.0	29968.0	475.0	3.0	0.0	0	g
7	visible	A05	b	b	600.0	100.0	11248.0	12962.0	448.0	4.0	0.0	0	c;v;b
7	visible	A05	p	p	600.0	100.0	22556.0	23984.0	599.0	4.0	0.0	0	p
7	visible	A05	n	n	600.0	100.0	40902.0	42419.0	449.0	4.0	0.0	0	b;n
7	visible	A05	w	w	600.0	100.0	6225.0	7454.0	477.0	1.0	0.0	0	w
7	visible	A05	c	c	600.0	100.0	31197.0	34498.0	448.0	10.0	0.0	0	c;c;c
7	visible	A05	u	u	600.0	100.0	38457.0	39732.0	402.0	2.0	0.0	0	u
8	hidden	A05	k	k	600.0	100.0	5276.0	7734.0	520.0	6.0	0.0	0	j;k;k
8	hidden	A05	i	u	600.0	100.0	8983.0	10317.0	489.0	2.0	127.27999999999997	1	u
8	hidden	A05	w	w	600.0	100.0	20323.0	21654.0	579.0	2.0	0.0	0	w
8	hidden	A05	y	y	600.0	100.0	40256.0	41711.0	596.0	4.0	0.0	0	y
8	hidden	A05	z	z	600.0	100.0	25811.0	27759.0	702.0	4.0	0.0	0	c;x;z
8	hidden	A05	a	a	600.0	100.0	35172.0	36533.0	534.0	4.0	0.0	0	a
8	hidden	A05	c	c	600.0	100.0	37705.0	38978.0	611.0	2.0	0.0	0	c
8	hidden	A05	v	v	600.0	100.0	14067.0	15805.0	910.0	2.0	0.0	0	v
8	hidden	A05	g	g	600.0	100.0	23004.0	24655.0	687.0	2.0	0.0	0	f;g
8	hidden	A05	f	f	600.0	100.0	11456.0	12804.0	536.0	1.0	0.0	0	f
8	hidden	A05	s	s	600.0	100.0	29082.0	31253.0	520.0	5.0	0.0	0	s;s
8	hidden	A05	t	t	600.0	100.0	32770.0	34028.0	522.0	2.0	0.0	0	t
8	hidden	A05	n	n	600.0	100.0	17007.0	19061.0	685.0	5.0	0.0	0	b;n;b;n
8	visible	A05	i	i	600.0	100.0	24102.0	25857.0	386.0	5.0	0.0	0	r;u;i
8	visible	A05	j	j	600.0	100.0	29683.0	31315.0	505.0	4.0	0.0	0	h;j
8	visible	A05	e	e	600.0	100.0	32463.0	33896.0	529.0	3.0	0.0	0	s;e
8	visible	A05	d	d	600.0	100.0	16301.0	17709.0	450.0	3.0	0.0	0	d
8	visible	A05	l	l	600.0	100.0	11215.0	12551.0	658.0	1.0	0.0	0	l
8	visible	A05	s	s	600.0	100.0	18954.0	20350.0	436.0	6.0	0.0	0	s
8	visible	A05	r	r	600.0	100.0	8459.0	10045.0	491.0	3.0	0.0	0	r
8	visible	A05	f	f	600.0	100.0	13750.0	15100.0	373.0	2.0	0.0	0	f
8	visible	A05	x	x	600.0	100.0	37403.0	38998.0	436.0	5.0	0.0	0	c;x
8	visible	A05	o	o	600.0	100.0	21552.0	22902.0	447.0	3.0	0.0	0	o
8	visible	A05	t	t	600.0	100.0	35082.0	36281.0	475.0	2.0	0.0	0	t
8	visible	A05	a	a	600.0	100.0	27025.0	28449.0	417.0	2.0	0.0	0	a
8	visible	A05	h	h	600.0	100.0	40224.0	41832.0	524.0	6.0	0.0	0	g;h
9	hidden	A05	n	n	600.0	100.0	46213.0	49199.0	595.0	8.0	0.0	0	b;b;b;n;n
9	hidden	A05	z	z	600.0	100.0	36655.0	38473.0	748.0	4.0	0.0	0	z;z
9	hidden	A05	l	l	600.0	100.0	59606.0	62077.0	387.0	7.0	0.0	0	l;l;l
